name,sells_surfboards,gives_lessons,latitude,longitude
Machine 3987,1,0,29.69563712,-95.18388895
Machine 3988,1,1,29.79250192,-94.73929587
Machine 3989,1,1,29.10566178,-95.31589663
Machine 3990,0,1,29.41347275,-96.00007046
Machine 3991,0,1,29.24907707,-95.58452133
Machine 3992,1,1,29.98193422,-95.73042036
Machine 3993,0,1,29.9247142,-95.34513962
Machine 3994,0,1,30.3777896,-94.98612519
Machine 3995,1,1,29.92681036,-95.61629259
Machine 3996,0,1,29.21005179,-95.25897609
Machine 3997,0,1,30.07845874,-95.61757529
Machine 3998,0,1,29.58483875,-95.18937045
Machine 3999,0,0,29.83362223,-95.40266595
Machine 4000,1,1,29.43166437,-95.90854064
Machine 4001,1,0,39.6064892,-74.76385631
Machine 4002,1,1,39.75174803,-74.54304242
Machine 4003,1,1,40.1069482,-74.55890646
Machine 4004,1,0,39.53067966,-74.65305773
Machine 4005,0,1,39.71390085,-75.71083906
Machine 4006,1,1,40.35462168,-74.69883647
Machine 4007,0,0,39.83100945,-75.13252661
Machine 4008,1,1,39.82738974,-74.56130344
Machine 4009,1,0,39.44507132,-74.86409423
Machine 4010,1,0,40.26872759,-75.86488643
Machine 4011,0,1,40.62596427,-74.8555929
Machine 4012,0,1,40.51484763,-75.15729717
Machine 4013,1,1,39.96773385,-74.3050414
Machine 4014,0,1,40.52150352,-75.60079487
Machine 4015,1,0,39.7718306,-74.69813869
Machine 4016,0,1,40.61435547,-74.83089509
Machine 4017,0,0,40.25043253,-74.58226162
Machine 4018,1,0,39.83358144,-75.50757873
Machine 4019,1,1,39.99131863,-74.62653253
Machine 4020,1,0,39.78726594,-75.97814862
Machine 4021,0,0,39.89988122,-75.80709226
Machine 4022,0,0,40.07954046,-75.76235545
Machine 4023,0,1,40.04835016,-75.94218204
Machine 4024,1,1,40.11110455,-75.00037192
Machine 4025,1,1,39.45023479,-75.45616957
Machine 4026,0,0,40.52124146,-74.61109879
Machine 4027,0,1,40.03026433,-75.11956261
Machine 4028,1,1,39.37256064,-74.89030117
Machine 4029,1,0,39.81501277,-74.46759717
Machine 4030,1,0,40.57694252,-74.98219113
Machine 4031,1,0,39.82024628,-74.95079797
Machine 4032,0,1,40.48802033,-74.69871252
Machine 4033,1,1,40.18859264,-75.50865043
Machine 4034,0,1,40.00718425,-75.3153888
Machine 4035,1,1,39.99772783,-74.84646487
Machine 4036,1,0,40.01698534,-75.33740429
Machine 4037,0,0,40.07803287,-75.34037491
Machine 4038,1,0,40.19111139,-74.48901723
Machine 4039,0,1,39.85970142,-74.76174926
Machine 4040,1,0,40.1572199,-75.4813665
Machine 4041,1,1,40.50571415,-75.45008842
Machine 4042,0,1,39.98819755,-74.26030486
Machine 4043,1,1,40.40647473,-75.51840749
Machine 4044,0,1,40.02660204,-74.95657999
Machine 4045,1,0,40.63995865,-75.32732285
Machine 4046,0,1,39.7797435,-75.98011529
Machine 4047,1,0,39.50299818,-75.1592157
Machine 4048,1,0,40.29232156,-74.4630063
Machine 4049,0,0,40.54922256,-74.93027094
Machine 4050,1,1,40.01218792,-75.92351818
Machine 4051,0,0,40.06287219,-75.79257052
Machine 4052,0,1,39.60637394,-75.34178546
Machine 4053,1,1,39.2897913,-74.90566985
Machine 4054,0,1,39.69097361,-75.77671398
Machine 4055,0,1,39.59037875,-75.41530359
Machine 4056,1,1,40.40118017,-75.8671264
Machine 4057,0,1,39.76781279,-74.67729771
Machine 4058,1,0,40.45023289,-75.42096968
Machine 4059,1,1,39.93316458,-75.29106153
Machine 4060,1,1,39.69887696,-75.83279864
Machine 4061,0,1,39.69885284,-74.45771531
Machine 4062,0,0,40.2191375,-74.85634968
Machine 4063,1,0,39.67810291,-75.66970175
Machine 4064,1,0,39.42074248,-74.8090067
Machine 4065,0,1,39.77352402,-75.89102992
Machine 4066,1,0,40.02703746,-75.44601617
Machine 4067,1,1,40.24888939,-75.60124732
Machine 4068,1,1,39.62012382,-74.89520104
Machine 4069,1,1,39.62181367,-75.46773674
Machine 4070,1,1,39.73855368,-74.62922972
Machine 4071,1,1,40.3511326,-75.01153006
Machine 4072,0,1,40.0918877,-74.99183972
Machine 4073,1,1,40.65764225,-75.00851474
Machine 4074,0,0,39.53946238,-74.85295277
Machine 4075,0,1,40.54340382,-75.21693711
Machine 4076,0,1,40.43021965,-74.76026041
Machine 4077,0,0,40.45191743,-75.00782869
Machine 4078,0,0,40.19335091,-74.7354765
Machine 4079,1,0,40.51959473,-74.85605979
Machine 4080,0,0,39.60202727,-75.04639921
Machine 4081,0,1,40.57627373,-74.82835156
Machine 4082,1,0,39.97510141,-75.29305775
Machine 4083,0,0,39.30575928,-74.95473722
Machine 4084,1,1,40.45688582,-75.36235692
Machine 4085,1,1,40.05092686,-76.08064469
Machine 4086,1,0,40.15669137,-75.45778013
Machine 4087,1,0,40.06055133,-74.87700731
Machine 4088,0,0,40.03578546,-74.59674124
Machine 4089,0,0,40.07627034,-74.27078696
Machine 4090,1,1,39.89984692,-74.91560565
Machine 4091,1,0,39.4492877,-75.5267461
Machine 4092,0,0,40.03084985,-75.58979435
Machine 4093,0,1,40.00260168,-75.49015202
Machine 4094,1,0,40.35787372,-75.80796945
Machine 4095,1,0,40.17454939,-75.14027019
Machine 4096,0,0,40.31535774,-75.30057573
Machine 4097,1,1,39.42508654,-74.70128428
Machine 4098,0,0,39.5048954,-75.09703542
Machine 4099,1,1,40.57146412,-75.52568669
Machine 4100,1,1,39.90808407,-75.32923109
Machine 4101,0,1,39.4347609,-75.35421569
Machine 4102,0,0,40.15693439,-75.3891956
Machine 4103,1,0,39.94259556,-75.90824832
Machine 4104,1,1,39.45871622,-74.69433349
Machine 4105,0,0,39.86497433,-75.05937476
Machine 4106,0,1,39.5697633,-74.41266864
Machine 4107,0,1,39.59568698,-75.25152701
Machine 4108,1,1,39.85212648,-74.27326317
Machine 4109,1,0,39.78865704,-74.30971228
Machine 4110,1,0,40.47464995,-74.73989116
Machine 4111,0,0,39.30950989,-75.48102206
Machine 4112,1,1,39.81381309,-74.62689441
Machine 4113,1,0,40.62839372,-75.32465273
Machine 4114,1,0,39.61248999,-75.67927101
Machine 4115,0,0,40.14261668,-75.73557962
Machine 4116,0,1,40.61134641,-75.31343034
Machine 4117,0,0,39.80458215,-75.57468394
Machine 4118,1,1,39.89725651,-75.37784007
Machine 4119,0,0,40.19464725,-75.48372007
Machine 4120,0,0,39.60941095,-75.1294335
Machine 4121,0,0,39.27386215,-75.35519839
Machine 4122,1,0,40.39270182,-75.76188395
Machine 4123,0,0,40.57576531,-75.5835819
Machine 4124,0,1,40.25640842,-74.31324254
Machine 4125,1,0,40.15531253,-75.14724151
Machine 4126,1,1,39.55642267,-74.46262615
Machine 4127,1,1,39.92594886,-74.43341176
Machine 4128,1,0,39.47304343,-75.2727934
Machine 4129,1,0,40.12870573,-75.97125134
Machine 4130,1,0,39.32683211,-75.08741844
Machine 4131,0,1,40.06421654,-74.51834221
Machine 4132,0,0,40.18195753,-74.69954525
Machine 4133,1,0,40.37833515,-75.63381632
Machine 4134,1,1,39.89727755,-74.35174292
Machine 4135,1,0,40.10615527,-75.69761289
Machine 4136,1,1,39.88541186,-75.11876364
Machine 4137,0,1,40.02261605,-75.03741203
Machine 4138,1,0,40.52127678,-74.89491646
Machine 4139,0,1,40.24655339,-74.69645585
Machine 4140,1,0,39.40013248,-75.15114699
Machine 4141,1,1,40.0252509,-74.75385672
Machine 4142,1,1,39.57321639,-74.71251903
Machine 4143,1,1,40.20617989,-75.708891
Machine 4144,1,1,39.78861324,-75.95976739
Machine 4145,1,0,39.78326023,-74.8772195
Machine 4146,1,1,39.97560441,-74.40901053
Machine 4147,1,0,39.43450618,-74.94499501
Machine 4148,1,1,40.50896587,-74.97264468
Machine 4149,1,0,39.32138697,-74.73421939
Machine 4150,0,0,39.28569089,-74.94647045
Machine 4151,0,1,39.44305644,-74.67829591
Machine 4152,1,0,39.39206251,-74.6246998
Machine 4153,0,0,39.6185457,-75.85461845
Machine 4154,0,0,40.24158052,-75.55246239
Machine 4155,1,0,40.26915863,-75.39326894
Machine 4156,0,0,40.24634885,-74.69298506
Machine 4157,1,0,40.29112599,-75.00057058
Machine 4158,0,0,39.5067879,-75.31756769
Machine 4159,1,0,39.7298009,-75.97371877
Machine 4160,1,1,39.80443665,-75.77801482
Machine 4161,1,0,39.86531484,-74.4902679
Machine 4162,0,1,40.10821675,-75.96809805
Machine 4163,0,0,40.43175956,-75.63284078
Machine 4164,0,1,40.3434673,-74.75283855
Machine 4165,1,0,40.25328694,-75.87111361
Machine 4166,0,0,40.2072569,-75.45605395
Machine 4167,1,0,39.27248249,-75.02423872
Machine 4168,1,0,39.93122533,-75.80301571
Machine 4169,1,1,39.43914116,-75.17525137
Machine 4170,1,1,40.2428821,-74.8398163
Machine 4171,0,1,40.47790534,-75.00373939
Machine 4172,0,0,40.27340002,-75.57914707
Machine 4173,0,1,40.18421123,-75.15293504
Machine 4174,0,0,40.28193303,-75.29825346
Machine 4175,1,0,40.10611057,-75.31721269
Machine 4176,1,0,39.46033682,-75.19263203
Machine 4177,1,1,40.18913291,-74.40279391
Machine 4178,0,0,40.061389,-74.50310313
Machine 4179,0,0,40.35017951,-75.85120643
Machine 4180,0,0,39.33892925,-74.77568909
Machine 4181,0,0,40.01724158,-75.22231146
Machine 4182,0,0,39.65381639,-75.49567413
Machine 4183,0,0,40.18953069,-75.76637997
Machine 4184,0,1,39.82725216,-74.58284776
Machine 4185,1,1,39.61718292,-75.84842402
Machine 4186,0,1,40.48799025,-75.52170326
Machine 4187,0,1,40.34415825,-74.85871208
Machine 4188,1,1,40.16998182,-75.20264129
Machine 4189,1,1,40.16844415,-74.93471312
Machine 4190,0,1,40.33446789,-75.45397642
Machine 4191,1,1,39.87124258,-75.3537858
Machine 4192,0,0,39.84979255,-74.6421822
Machine 4193,0,1,39.72237561,-75.22120108
Machine 4194,1,1,40.27406111,-74.77145839
Machine 4195,1,1,40.34560151,-74.99129924
Machine 4196,1,0,40.03778314,-75.18820854
Machine 4197,0,1,39.89973156,-74.85062324
Machine 4198,0,1,39.47927671,-74.67949827
Machine 4199,0,0,39.52060306,-75.0616942
Machine 4200,0,1,39.2742432,-74.91259891
Machine 4201,1,0,39.67658358,-75.05296504
Machine 4202,1,1,39.57254165,-75.50000469
Machine 4203,1,1,40.29238904,-75.64174185
Machine 4204,0,0,40.28470403,-75.71896379
Machine 4205,0,1,39.7341095,-75.87115249
Machine 4206,0,1,40.43684035,-75.48440474
Machine 4207,0,0,40.15152387,-74.37447375
Machine 4208,1,1,39.74412943,-75.21540957
Machine 4209,1,1,39.34061933,-75.54208803
Machine 4210,1,0,40.05928051,-74.61957976
Machine 4211,1,1,39.74516713,-74.8544221
Machine 4212,1,0,39.88323919,-75.99837576
Machine 4213,0,1,39.78689278,-74.52988647
Machine 4214,1,0,39.93256535,-75.62178996
Machine 4215,0,1,39.82730792,-76.06278904
Machine 4216,1,0,39.45014462,-74.7432569
Machine 4217,1,1,40.41896453,-75.62514142
Machine 4218,1,0,39.38206289,-75.11675215
Machine 4219,0,0,39.81946948,-75.50311579
Machine 4220,0,0,40.55861306,-74.94867446
Machine 4221,1,1,39.41556015,-75.60476862
Machine 4222,0,1,39.80080132,-75.47725257
Machine 4223,0,0,39.79236418,-75.01087721
Machine 4224,1,1,39.68177752,-74.95354427
Machine 4225,1,1,40.30929119,-74.92343943
Machine 4226,1,0,39.57572828,-75.18845011
Machine 4227,1,0,39.61539756,-74.95511197
Machine 4228,0,0,40.62769772,-75.46407165
Machine 4229,1,0,40.58662889,-75.33393545
Machine 4230,1,1,40.30983136,-75.22745588
Machine 4231,0,0,40.20056153,-74.96450086
Machine 4232,1,1,39.40937026,-75.70692456
Machine 4233,1,1,40.53540743,-75.31013519
Machine 4234,1,1,39.9740816,-74.62835442
Machine 4235,0,0,39.23875799,-75.15508659
Machine 4236,1,1,39.92265808,-75.5760933
Machine 4237,1,1,40.03785461,-74.61370334
Machine 4238,1,1,39.95164844,-74.31742719
Machine 4239,0,1,40.19378117,-75.41219814
Machine 4240,0,1,39.92223782,-75.62956459
Machine 4241,0,0,40.40026898,-74.72453225
Machine 4242,0,1,39.96142008,-74.85058913
Machine 4243,1,1,39.49840207,-75.39217724
Machine 4244,0,1,40.1474592,-74.65857823
Machine 4245,1,0,40.17826656,-75.59086551
Machine 4246,1,0,40.01773844,-75.49992518
Machine 4247,0,0,39.50983716,-75.16426891
Machine 4248,0,0,40.30196632,-75.79322296
Machine 4249,0,0,40.09218606,-74.84125897
Machine 4250,0,0,40.14676861,-74.27732864
Machine 4251,1,1,39.50493395,-75.83648974
Machine 4252,0,0,40.35226424,-75.65205857
Machine 4253,0,0,40.18828307,-75.47599388
Machine 4254,1,0,39.73838726,-74.81252808
Machine 4255,0,1,40.47854912,-75.17853251
Machine 4256,0,0,40.60022547,-75.22778797
Machine 4257,0,0,39.53394409,-75.52836442
Machine 4258,0,0,39.83298635,-75.72208427
Machine 4259,1,0,39.77073487,-74.455971
Machine 4260,1,1,39.88021679,-74.62611328
Machine 4261,0,1,40.00079529,-75.13625524
Machine 4262,0,0,39.81156782,-74.39879947
Machine 4263,0,0,39.99957844,-74.65044077
Machine 4264,1,0,39.96391681,-75.48115842
Machine 4265,0,1,40.26785717,-75.03690808
Machine 4266,1,0,39.38567169,-75.39477208
Machine 4267,0,0,40.28743739,-75.13732899
Machine 4268,0,0,39.79505566,-75.77699807
Machine 4269,1,1,39.82382434,-75.898438
Machine 4270,1,0,39.93629281,-74.88713738
Machine 4271,1,1,39.23132759,-75.22120428
Machine 4272,1,1,39.70864774,-75.68381004
Machine 4273,0,1,39.69500276,-74.61853069
Machine 4274,0,1,39.58870868,-74.72914512
Machine 4275,1,1,40.59904213,-75.19167642
Machine 4276,1,0,40.53546701,-74.70053245
Machine 4277,0,0,39.94879856,-75.30581902
Machine 4278,1,0,40.02858404,-75.70047453
Machine 4279,1,0,39.74826738,-74.87063928
Machine 4280,1,0,39.62288204,-75.69840546
Machine 4281,1,1,40.23849446,-74.98558653
Machine 4282,0,0,39.70266408,-74.74156447
Machine 4283,0,1,39.77431747,-74.34962657
Machine 4284,1,0,40.55586824,-74.66995029
Machine 4285,1,0,39.45917011,-75.82767506
Machine 4286,1,0,40.0888751,-76.06168596
Machine 4287,0,1,39.86364433,-74.985862
Machine 4288,0,1,40.38769531,-74.63698472
Machine 4289,0,1,39.30839786,-75.41639464
Machine 4290,1,1,40.031933,-75.62237726
Machine 4291,0,1,40.08453373,-74.38987324
Machine 4292,0,0,40.08942059,-75.49725309
Machine 4293,1,0,40.52054842,-75.13487804
Machine 4294,1,0,39.8173692,-74.36361511
Machine 4295,1,1,39.73116748,-74.47892457
Machine 4296,0,0,39.86324742,-75.23399866
Machine 4297,0,0,39.67670102,-74.8090505
Machine 4298,0,1,40.15437474,-75.29505606
Machine 4299,0,0,39.58451448,-75.881549
Machine 4300,1,0,40.26207683,-74.65694036
Machine 4301,1,0,40.34524987,-74.54105834
Machine 4302,1,1,39.26349661,-75.21639373
Machine 4303,0,1,39.48205291,-75.20730256
Machine 4304,1,1,40.18995742,-75.55380524
Machine 4305,0,1,39.65604494,-74.96376461
Machine 4306,1,0,40.36219281,-74.60124634
Machine 4307,0,0,40.21429069,-75.43906194
Machine 4308,1,0,39.50764712,-75.84905614
Machine 4309,0,0,40.36451047,-75.26531211
Machine 4310,0,1,39.89667043,-75.08517926
Machine 4311,0,0,40.03340481,-75.53096046
Machine 4312,1,0,40.10458999,-74.47161255
Machine 4313,1,0,40.53710376,-74.9609129
Machine 4314,0,0,39.43958878,-75.79679976
Machine 4315,0,1,39.44554812,-75.11623337
Machine 4316,0,0,39.24202445,-75.17063301
Machine 4317,0,0,39.52258949,-75.60300746
Machine 4318,0,1,40.07470828,-75.65611994
Machine 4319,1,0,39.48755954,-74.45885402
Machine 4320,1,0,40.05105156,-75.12105633
Machine 4321,0,1,40.23690761,-75.49667632
Machine 4322,1,1,39.8030183,-74.96977252
Machine 4323,1,0,39.8974179,-75.8017641
Machine 4324,1,1,40.01103139,-76.07267749
Machine 4325,1,1,40.43579216,-75.23076314
Machine 4326,0,0,40.30046853,-75.19319423
Machine 4327,0,0,39.55398295,-74.81289429
Machine 4328,1,1,39.46540204,-75.45910733
Machine 4329,0,1,39.44883098,-75.24339769
Machine 4330,1,0,39.50694117,-74.68660466
Machine 4331,1,1,39.60633387,-74.38012215
Machine 4332,0,1,40.59251691,-74.90042589
Machine 4333,1,0,40.56742197,-75.45195074
Machine 4334,0,1,40.53174519,-75.44515131
Machine 4335,0,0,39.68448375,-74.81654744
Machine 4336,1,0,39.48488201,-75.26268848
Machine 4337,1,0,39.63739158,-75.61493475
Machine 4338,0,0,39.58662322,-75.65405021
Machine 4339,0,0,40.40507209,-74.64660242
Machine 4340,0,0,40.17345095,-74.74030963
Machine 4341,0,0,39.69416731,-74.51527349
Machine 4342,1,0,39.8108045,-75.4880973
Machine 4343,0,0,39.59776603,-75.56763643
Machine 4344,0,0,39.90131912,-75.45627012
Machine 4345,0,0,40.20632072,-74.62202473
Machine 4346,1,0,39.8301509,-74.75417297
Machine 4347,1,0,39.49849411,-74.96341826
Machine 4348,0,1,39.95599667,-74.45704894
Machine 4349,1,1,39.84811522,-74.33891642
Machine 4350,0,1,40.47622206,-75.55479847
Machine 4351,0,0,40.45530838,-75.25149366
Machine 4352,0,0,39.30099678,-75.53070601
Machine 4353,1,1,40.28291346,-75.59765786
Machine 4354,0,1,40.36290123,-75.50620623
Machine 4355,0,1,40.43627736,-74.8233093
Machine 4356,1,0,39.7835763,-74.49467103
Machine 4357,0,1,39.66708009,-75.24904509
Machine 4358,0,0,39.73284902,-74.69243688
Machine 4359,0,0,40.21445972,-76.02141084
Machine 4360,1,0,40.30788427,-75.40031214
Machine 4361,1,0,39.5637535,-75.16214437
Machine 4362,1,1,40.33982574,-75.30276935
Machine 4363,0,1,39.93588078,-74.60209009
Machine 4364,0,1,39.74373676,-75.97331873
Machine 4365,0,1,39.56073594,-75.00579204
Machine 4366,1,1,40.36867792,-75.62737839
Machine 4367,0,0,40.36626397,-75.85755078
Machine 4368,1,0,40.54048513,-75.4710749
Machine 4369,1,1,40.14036435,-75.89591272
Machine 4370,0,0,40.01959438,-74.76567473
Machine 4371,0,0,39.99135305,-75.10341266
Machine 4372,1,1,40.42449475,-75.82645373
Machine 4373,0,1,39.75121598,-74.92929639
Machine 4374,0,0,40.32463684,-75.64993153
Machine 4375,0,1,39.68682087,-74.50889116
Machine 4376,0,0,39.86438932,-75.98264431
Machine 4377,1,0,39.89782131,-75.98344408
Machine 4378,0,1,39.9322199,-74.91710324
Machine 4379,1,1,39.92131367,-75.22883903
Machine 4380,1,0,39.34606223,-74.8447422
Machine 4381,1,1,40.00835901,-75.98729529
Machine 4382,1,1,40.09516485,-76.00644489
Machine 4383,0,1,39.69022307,-75.65776709
Machine 4384,0,1,40.66167651,-75.27060771
Machine 4385,0,0,40.32954083,-74.74207119
Machine 4386,0,0,40.11245649,-74.73026491
Machine 4387,1,1,39.44504297,-75.5053507
Machine 4388,1,0,39.6019474,-74.8318649
Machine 4389,0,1,39.39271051,-75.58609795
Machine 4390,0,1,39.91967071,-74.90968802
Machine 4391,0,1,40.47274104,-75.60621017
Machine 4392,1,0,39.79619385,-74.48833119
Machine 4393,0,0,40.52712864,-74.76254751
Machine 4394,1,1,39.52586996,-75.89665521
Machine 4395,0,1,40.55031552,-74.76032505
Machine 4396,0,0,40.04097643,-74.5565339
Machine 4397,0,0,39.97275468,-74.41369865
Machine 4398,0,1,39.73985141,-75.96276011
Machine 4399,1,1,40.05994779,-74.78830919
Machine 4400,1,1,40.39195386,-74.9162906
Machine 4401,0,0,39.81941363,-75.07346919
Machine 4402,1,0,40.12606779,-75.09784654
Machine 4403,0,1,39.25564091,-74.94320195
Machine 4404,1,1,40.0517865,-75.21324267
Machine 4405,0,1,39.97007992,-75.01366451
Machine 4406,0,1,39.62219703,-74.42617691
Machine 4407,0,1,40.28266834,-75.79271174
Machine 4408,1,0,39.49512238,-75.51389188
Machine 4409,1,1,39.47561044,-74.92702353
Machine 4410,0,1,40.42732271,-75.3333832
Machine 4411,0,0,40.51148773,-74.65969807
Machine 4412,0,0,40.09472057,-75.35848347
Machine 4413,0,1,39.80473901,-75.0739809
Machine 4414,1,1,40.2432298,-75.19015981
Machine 4415,1,0,39.9431274,-75.56275065
Machine 4416,1,0,39.48963935,-75.33150655
Machine 4417,0,1,40.07142118,-74.48920172
Machine 4418,1,1,39.89377836,-74.7219061
Machine 4419,1,0,40.51419051,-74.83475028
Machine 4420,1,0,39.24482678,-75.27234694
Machine 4421,1,0,39.30019969,-75.05989478
Machine 4422,0,1,39.88946525,-75.94624527
Machine 4423,0,0,40.38405841,-75.82125499
Machine 4424,0,1,39.45895471,-74.89313004
Machine 4425,1,0,40.1121721,-74.45263556
Machine 4426,0,0,39.54062883,-75.85369799
Machine 4427,1,1,40.29272242,-75.44633875
Machine 4428,1,1,40.31546767,-75.11387479
Machine 4429,0,1,40.12432559,-74.24614571
Machine 4430,0,0,39.31378596,-74.83238871
Machine 4431,1,1,39.39795709,-74.90058568
Machine 4432,0,0,39.97506034,-74.67795588
Machine 4433,1,0,40.137903,-75.31973447
Machine 4434,1,1,39.40511665,-74.59522355
Machine 4435,1,1,39.39456661,-75.20512672
Machine 4436,1,0,39.66041648,-75.99583249
Machine 4437,1,0,39.8651822,-74.60250317
Machine 4438,1,1,39.39905053,-74.79599251
Machine 4439,0,0,39.80742606,-75.45338587
Machine 4440,0,1,39.74714632,-74.62006852
Machine 4441,0,0,39.76213628,-75.44366156
Machine 4442,1,1,39.84502548,-75.41966254
Machine 4443,0,0,39.87903412,-74.46880302
Machine 4444,0,0,40.41485523,-75.42925852
Machine 4445,1,0,40.00885224,-74.75592725
Machine 4446,1,1,39.64806528,-75.26876699
Machine 4447,1,1,39.26941046,-74.91487045
Machine 4448,0,0,40.51496709,-74.85689279
Machine 4449,1,1,40.53906373,-75.59759978
Machine 4450,1,0,40.30290249,-75.34612743
Machine 4451,1,0,39.80077341,-74.47203542
Machine 4452,1,1,40.27961529,-75.80613687
Machine 4453,0,1,39.72380151,-76.00771027
Machine 4454,1,1,40.47513266,-75.41244286
Machine 4455,0,1,39.87246085,-75.90718221
Machine 4456,1,0,39.72911862,-74.48638114
Machine 4457,0,1,40.45741568,-75.15290627
Machine 4458,1,1,39.40852313,-74.68761647
Machine 4459,1,0,40.07681692,-74.29931894
Machine 4460,1,0,40.15331965,-75.44686059
Machine 4461,1,0,39.74784982,-75.77531875
Machine 4462,1,1,40.18451988,-74.6384458
Machine 4463,0,1,39.71779287,-75.25509106
Machine 4464,0,1,40.25565977,-74.5802801
Machine 4465,0,1,40.19101541,-75.7583391
Machine 4466,1,0,40.54965335,-75.22972036
Machine 4467,0,0,40.27207514,-74.75368158
Machine 4468,0,1,40.255899,-74.75716899
Machine 4469,1,0,40.27539113,-74.70105514
Machine 4470,1,1,39.86530121,-75.78069273
Machine 4471,1,1,40.47135846,-75.0527974
Machine 4472,0,1,40.19606466,-75.29861481
Machine 4473,0,1,39.26708897,-74.86614213
Machine 4474,0,0,40.05259203,-74.82236369
Machine 4475,1,1,40.1028441,-75.98330542
Machine 4476,0,1,40.65104204,-75.13780983
Machine 4477,0,0,40.17599582,-74.75066255
Machine 4478,0,1,39.93724154,-75.79835908
Machine 4479,0,0,40.15481397,-74.41561437
Machine 4480,0,1,39.39418334,-74.74185892
Machine 4481,0,0,39.93653995,-75.87494949
